SSIP,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
41,0.0,21.793116031158895,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
13,0.4898979485566356,325.97729982316253,26,1,0
13,0.62249497989943658,346.05797111900199,26,1,0
41,0.45074801975748774,120.22222313051483,41,0.5161290322580645,1
13,0.6077622890571609,326.44532084255707,26,1,0
12,0.79166362928901701,327.15170521815531,25,1,0
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
41,0.27982825117576571,85.191375734165163,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
13,0.59999999999999998,343.03060723498129,26,1,0
41,0.12597176896623638,45.349836827845095,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
41,0.27982825117576571,85.568089980394106,41,0.5161290322580645,1
13,0.5,316.0533617919607,26,1,0
12,0.59603956067926966,326.96065737049162,25,1,0
12,0.64888568452305018,280.64997768091689,25,1,0
13,0.73993242934743719,323.4645421062408,26,1,0
13,0.67777208558629798,296.78938660268835,26,1,0
12,0.58133479037827673,315.79560191422183,25,1,0
12,0.52102604929535068,337.55920379465584,25,1,0
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
12,0.46482951928041294,325.21377584598105,25,1,0
12,0.40768245749551763,341.09461344113822,25,1,0
12,0.56685945338257937,310.42489534663537,25,1,0
12,0.59835164523716711,314.76303059936816,24,1,0
41,0.12597176896623641,45.853723903710026,41,0.5161290322580645,1
13,0.79214897588774291,333.0322619507005,26,1,0
12,0.59777982587371303,282.22457708597483,25,1,0
12,0.51744266694992103,298.31304503743411,24,1,0
12,0.31426968052735449,345.44153509192648,24,1,0
13,0.67035438388959612,332.781676741674,26,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
13,0.59160797830996159,333.11248475552514,26,1,0
13,0.63196123298822682,314.9134643040847,26,1,0
41,0.45074801975748774,105.71627254570284,41,0.5161290322580645,1
12,0.74803528439746814,323.92639313854181,25,1,0
12,0.65314071821004505,341.89964265990324,25,1,0
41,0.27982825117576571,76.530216839429613,41,0.5161290322580645,1
12,0.67862089253829616,334.19812761916415,25,1,0
12,0.66574266529860604,306.07253408609478,25,1,0
41,0.12597176896623641,48.121215745102312,41,0.5161290322580645,1
13,0.37996710383926657,336.46707119716785,26,1,0
13,0.69821200218844703,308.03421482036697,26,1,0
41,0.24567010018915836,52.113459826701792,41,0.5161290322580645,1
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
13,0.53619026473818043,358.12824518599479,26,1,0
41,0.27982825117576571,84.061297688000494,41,0.5161290322580645,1
13,0.8181534085976786,321.50928349738206,26,1,0
41,0.17668469596940845,47.242164010064144,41,0.5161290322580645,1
13,0.58949130612757983,323.93422847084253,26,1,0
12,0.49372797471825564,334.02449132260358,25,1,0
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
41,0.27982825117576571,72.390541361893767,41,0.5161290322580645,1
41,0.45074801975748774,108.21524875189705,41,0.5161290322580645,1
41,0.45074801975748774,117.71931289517433,41,0.5161290322580645,1
12,0.62496537300199551,325.52121427309197,25,1,0
42,0.44387102222943098,114.91650756500347,42,0.515625,1
13,0.57227615711297986,345.42369273111535,26,1,0
13,0.71414284285428498,312.52457403378696,26,1,0
42,0.44387102222943098,95.727839920983797,42,0.515625,1
12,0.70465409678925706,291.63718423739607,25,1,0
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
11,0.71863480722768336,291.90326554525933,22,1,0
12,0.79819741516332121,327.84616097059592,25,1,0
41,0.45074801975748774,111.71535946351526,41,0.5161290322580645,1
13,0.5830951894845301,327.97515149779258,26,1,0
12,0.58133479037827696,333.3166589781473,25,1,0
42,0.44387102222943098,97.693033072668499,42,0.515625,1
41,0.45074801975748774,100.22213102057817,41,0.5161290322580645,1
12,0.62112999374994171,291.93743384118761,24,1,0
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
13,0.62799283435402353,323.25067285312798,26,1,0
13,0.67035438388959612,319.75900202339886,26,1,0
41,0.5635937164405207,113.82790467831136,41,0.5161290322580645,1
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
12,0.66666666666666663,323.13669445370817,24,1,0
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
41,0.45074801975748774,108.21524875189705,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.67862089253829616,333.34107481776806,25,1,0
13,0.73484692283495345,329.94467339237349,26,1,0
13,0.83066238629180755,342.91770149702103,26,1,0
13,0.64759169234943093,301.14265618639945,26,1,0
12,0.60092521257733156,324.48072000401038,24,1,0
12,0.67814197865187242,348.89089149283717,24,1,0
13,0.57227615711297986,348.24481331385255,26,1,0
12,0.59545834205182946,316.8591893016129,25,1,0
13,0.73100957586067228,326.81740984072439,26,1,0
13,0.67035438388959612,324.45562100231825,26,1,0
13,0.54715171570598231,342.71901665212567,26,1,0
12,0.66574266529860615,334.32900200094423,25,1,0
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
12,0.61434829104888156,299.4505864739827,25,1,0
12,0.70268578541151006,294.1830888251269,25,1,0
12,0.74803528439746814,337.68576605003324,25,1,0
13,0.82726960538871486,338.67880709456858,26,1,0
41,0.27982825117576571,77.659541734912324,41,0.5161290322580645,1
41,0.45074801975748774,100.7213782957007,41,0.5161290322580645,1
41,0.27982825117576571,70.885709553750033,41,0.5161290322580645,1
12,0.78714596196137521,339.05769361388252,24,1,0
12,0.80315734971116448,313.09732418783182,24,1,0
42,0.12401959270615269,51.84018975117182,42,0.515625,1
13,0.78700381193485969,290.69642133160153,26,1,0
12,0.73859643335046277,311.12479508596539,24,1,0
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
41,0.27982825117576571,75.40102463580341,41,0.5161290322580645,1
41,0.47873619611793,109.88038620059584,41,0.5161290322580645,1
12,0.62993206334662233,339.06916739362828,25,1,0
13,0.55677643628300211,305.05211747339177,26,1,0
13,0.65383484153110094,303.92647137095514,26,1,0
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
41,0.45074801975748774,110.21510044583323,41,0.5161290322580645,1
41,0.12597176896623638,54.167860655481633,41,0.5161290322580645,1
12,0.46482951928041294,335.60016937452599,25,1,0
12,0.27638539919628335,259.62959578247791,24,1,0
40,0.0,0.0,40,0.5,1
11,0.54550697032327666,353.80729511433844,22,1,0
41,0.12597176896623641,55.175634807211537,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
12,0.48032267960529396,325.64339329819887,24,1,0
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
41,0.12597176896623641,45.60178036577755,41,0.5161290322580645,1
13,0.66332495807108005,312.53916154619731,26,1,0
12,0.48808518397345813,285.17936839937215,25,1,0
12,0.49930699897395464,323.66048693549862,25,1,0
13,0.35707142142714249,351.67590815266266,26,1,0
41,0.53005408790822528,118.09150052987955,41,0.5161290322580645,1
41,0.12597176896623641,51.900368814089347,41,0.5161290322580645,1
12,0.48032267960529401,313.90240875504958,24,1,0
12,0.48021809449722797,279.09300071318779,25,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
41,0.45074801975748774,113.21592181832807,41,0.5161290322580645,1
13,0.4898979485566356,335.90999910690363,26,1,0
12,0.73543097960432224,316.64148220795022,25,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
12,0.56685945338257937,311.74318773142886,25,1,0
41,0.53005408790822528,103.23530198261759,41,0.5161290322580645,1
13,0.65907131632320337,346.38287251970183,26,1,0
12,0.5210260492953509,352.2041763749483,25,1,0
42,0.44387102222943098,118.36608582460391,42,0.515625,1
41,0.45074801975748774,77.965953507589191,41,0.5161290322580645,1
13,0.35707142142714249,357.63402732402295,26,1,0
13,0.47696960070847283,335.39980247459897,26,1,0
41,0.45074801975748774,105.71627254570285,41,0.5161290322580645,1
13,0.63245553203367588,329.60489984222016,26,1,0
13,0.73781772816868529,319.69904206925617,26,1,0
13,0.47368238303741045,357.98560637964204,26,1,0
13,0.4898979485566356,323.17409298240472,26,1,0
13,0.47696960070847283,327.21055052519318,26,1,0
41,0.27982825117576571,75.40102463580341,41,0.5161290322580645,1
41,0.45074801975748774,99.722930418217601,41,0.5161290322580645,1
12,0.75172930826766837,327.50304919178518,25,1,0
41,0.0,24.564494948416094,41,0.5161290322580645,1
12,0.77932067868214983,326.91526111538218,25,1,0
13,0.51901348730066743,340.87688026617474,26,1,0
13,0.67823299831252681,300.11371907162123,26,1,0
13,0.45825756949558405,296.12855211039681,26,1,0
12,0.80381707101585609,345.55481603708927,25,1,0
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
11,0.58009067421517702,336.68649104559444,22,1,0
41,0.45074801975748774,117.21881581229631,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
12,0.57735026918962573,338.54210398832151,24,1,0
12,0.4969039949999533,332.0155851243012,24,1,0
13,0.56953928749472593,297.35331572894898,26,1,0
41,0.12597176896623638,49.128989896832181,41,0.5161290322580645,1
12,0.68662261635045974,304.00943678498038,24,1,0
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
41,0.27982825117576571,85.191375734165177,41,0.5161290322580645,1
13,0.58683472971527517,326.80812413402458,26,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
12,0.49930699897395464,320.37794184879317,25,1,0
11,0.55494006659156503,326.09518029096432,22,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
11,0.64437947941784246,300.17800514875586,22,1,0
12,0.59603956067926966,329.53736562984841,25,1,0
12,0.51028209025435045,290.14755177418618,25,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
12,0.63376813572591029,341.41381236592969,25,1,0
12,0.75218978568191852,338.07377716833383,25,1,0
13,0.57227615711297986,348.33884275946031,26,1,0
41,0.45074801975748774,100.7213782957007,41,0.5161290322580645,1
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
12,0.68269061953014987,312.789907630968,25,1,0
12,0.67814197865187242,315.84625083522309,24,1,0
13,0.74833147735478822,314.2943276214192,26,1,0
13,0.63196123298822693,324.46200759873261,26,1,0
41,0.35336939193881689,86.638322995348958,41,0.5161290322580645,1
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
13,0.81240384046359604,315.24874206727617,26,1,0
41,0.45074801975748774,99.722930418217601,41,0.5161290322580645,1
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
12,0.59371127224623554,318.29738464092361,25,1,0
40,0.0,0.0,40,0.5,1
12,0.76173940004456042,334.26473923383202,24,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
12,0.68662261635045974,346.95294892165435,24,1,0
13,0.53619026473818043,347.59989930953662,26,1,0
41,0.45074801975748774,118.21983877910395,41,0.5161290322580645,1
41,0.55311058708007255,106.85939491199326,41,0.5161290322580645,1
13,0.70710678118654757,339.68172511190534,26,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
41,0.12597176896623635,23.204677889652746,41,0.5161290322580645,1
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
12,0.68211273098937097,335.49842228842851,24,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
42,0.53377158914183509,103.68288020901763,42,0.515625,1
12,0.66989063480830813,301.21614072772235,25,1,0
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
13,0.74833147735478822,324.23856957493507,26,1,0
12,0.77887624141835476,314.26806755149096,25,1,0
41,0.27982825117576571,72.014306591108166,41,0.5161290322580645,1
41,0.12597176896623638,54.167860655481633,41,0.5161290322580645,1
13,0.79214897588774302,315.62826235937746,26,1,0
12,0.59056365626303597,339.39087593314389,24,1,0
12,0.64513950905954021,299.79208053457074,25,1,0
41,0.27982825117576571,89.335790446688577,41,0.5161290322580645,1
12,0.4479032082388083,296.54450772477372,24,1,0
41,0.27982825117576571,72.390541361893767,41,0.5161290322580645,1
13,0.51901348730066743,300.94465334177312,26,1,0
41,0.38031697169521289,81.034389739785681,41,0.5161290322580645,1
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
12,0.68718427093627676,313.63791712029263,24,1,0
41,0.27982825117576571,82.17805881545496,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
13,0.64759169234943093,348.79123322555,26,1,0
41,0.45074801975748774,109.21510246124004,41,0.5161290322580645,1
42,0.44387102222943098,96.710338891131485,42,0.515625,1
12,0.75034618049385537,323.2608881392149,25,1,0
13,0.74119835401867973,332.63696333239938,26,1,0
12,0.79882243580824486,332.33150724822428,24,1,0
12,0.48237638894271989,306.85149394321036,25,1,0
12,0.5,309.27569081985536,24,1,0
13,0.68510948030223606,310.28817150352347,26,1,0
12,0.55207241428754972,292.60329372718957,24,1,0
41,0.45074801975748774,114.21645933825344,41,0.5161290322580645,1
41,0.53005408790822528,110.65458438196339,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
42,0.44387102222943098,114.42382410773335,42,0.515625,1
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
12,0.58667096867389346,329.69788067377021,25,1,0
41,0.53005408790822528,118.09150052987955,41,0.5161290322580645,1
41,0.35336939193881683,87.011571228058202,41,0.5161290322580645,1
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
41,0.12597176896623638,53.412030041684211,41,0.5161290322580645,1
41,0.45074801975748774,106.71574757474663,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
13,0.4330127018922193,347.56134710292508,26,1,0
41,0.12597176896623641,49.884820510629581,41,0.5161290322580645,1
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
41,0.27982825117576571,76.906644016369341,41,0.5161290322580645,1
13,0.84815977268436882,334.42441597467132,26,1,0
12,0.64029079266297051,302.9027537921167,25,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911014,41,0.5161290322580645,1
13,0.64759169234943104,334.46516634770802,26,1,0
41,0.45074801975748774,102.21939331872136,41,0.5161290322580645,1
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
11,0.77146335580023551,330.39924470200287,22,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.12597176896623641,56.435352496873875,41,0.5161290322580645,1
11,0.54945710859615893,286.16539637602057,22,1,0
13,0.33071891388307384,260.05257160812693,26,1,0
40,0.0,0.0,40,0.5,1
13,0.58949130612757983,314.10212411730043,26,1,0
13,0.39999999999999997,348.29224797574807,26,1,0
41,0.45074801975748774,114.21645933825344,41,0.5161290322580645,1
13,0.59160797830996159,323.58661031476566,26,1,0
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
13,0.7206767652699787,357.32715314540542,26,1,0
12,0.63037809543945644,337.94190434137721,24,1,0
12,0.76677906759649805,300.27373015199078,25,1,0
13,0.69597054535375269,316.86893879804632,26,1,0
13,0.74119835401867962,324.44571868804184,26,1,0
12,0.77397058788698647,315.57489639617575,25,1,0
12,0.59545834205182946,318.7816020942787,25,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
12,0.71586686888081286,330.49058745046244,25,1,0
13,0.71414284285428498,317.10044150079642,26,1,0
40,0.0,0.0,40,0.5,1
41,0.12597176896623638,46.105667441642517,41,0.5161290322580645,1
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
13,0.53619026473818043,354.88128208599562,26,1,0
13,0.66332495807108005,345.61357666474851,26,1,0
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
10,0.74934867551761242,313.75209162649418,21,1,0
12,0.40768245749551768,289.928250747866,25,1,0
13,0.41758232721225164,354.39709278576197,26,1,0
41,0.45074801975748774,114.71677560679232,41,0.5161290322580645,1
12,0.7556372504853025,315.38284959868645,24,1,0
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
12,0.81536491499103514,354.31882680000336,25,1,0
12,0.67040732646615775,327.36822749190418,25,1,0
41,0.45074801975748774,114.21645933825344,41,0.5161290322580645,1
41,0.54194508440036926,118.6535675599054,41,0.5161290322580645,1
12,0.59078800843799084,308.04309628520338,25,1,0
12,0.57474551757477776,333.98707407767972,25,1,0
13,0.78700381193485969,308.78645938577034,26,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
13,0.54256336035526764,334.89681619866138,26,1,0
13,0.66895440801298267,319.36267686597319,26,1,0
13,0.71414284285428498,339.56088463631971,26,1,0
13,0.77419312836010112,319.91074438818089,26,1,0
801,15.304229869935186,2581.7122602730965,801,0.5008319467554077,1
12,0.87621168308819464,332.12179827420078,24,1,0
13,0.48733971724044817,301.02639419160573,26,1,0
12,0.83333333333333337,349.49496521391632,24,1,0
41,0.27982825117576571,82.17805881545496,41,0.5161290322580645,1
41,0.45074801975748774,109.21510246124002,41,0.5161290322580645,1
12,0.49922779876698409,321.67849719176996,24,1,0
13,0.57227615711297986,342.8813561204517,26,1,0
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
12,0.76677906759649805,308.16768827981139,25,1,0
42,0.34798527267687634,80.162540871559045,42,0.515625,1
41,0.27982825117576571,70.760320044640693,41,0.5161290322580645,1
11,0.60918574050611696,302.21022753424074,22,1,0
12,0.66574266529860615,349.63558096063997,25,1,0
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
13,0.57227615711297986,317.56155308853118,26,1,0
12,0.70416253475050794,345.8070261106318,25,1,0
13,0.57825167531101884,306.78215397900834,26,1,0
12,0.55207241428754972,326.96496678722758,24,1,0
41,0.45074801975748774,110.71515231969734,41,0.5161290322580645,1
41,0.12597176896623638,47.617328669237331,41,0.5161290322580645,1
13,0.39999999999999997,340.40973840358919,26,1,0
41,0.0,23.052833720821258,41,0.5161290322580645,1
13,0.6403124237432849,321.4952215819078,26,1,0
13,0.67082039324993692,341.27018621614167,26,1,0
12,0.65999664231497113,347.16572235916874,25,1,0
42,0.17399263633843817,45.041289651135656,42,0.515625,1
41,0.35336939193881689,78.066009049974099,41,0.5161290322580645,1
12,0.48808518397345813,289.82793276255876,25,1,0
41,0.27982825117576571,88.582172296118742,41,0.5161290322580645,1
13,0.59107952087684446,319.74875977085509,26,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
41,0.45074801975748774,112.21551381187201,41,0.5161290322580645,1
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.21458281767177534,53.045834538771025,41,0.5161290322580645,1
13,0.66895440801298267,324.83434143421471,26,1,0
41,0.45074801975748774,106.71574757474663,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
12,0.72212751231643391,326.61573332835286,25,1,0
41,0.12597176896623638,54.671747731346578,41,0.5161290322580645,1
11,0.44117647058823534,360.36851092710646,22,1,0
41,0.12597176896623641,53.663973579616702,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
13,0.5,309.56613893480016,26,1,0
12,0.69997795379745298,321.29631697619743,24,1,0
13,0.66332495807108005,328.93661908489298,26,1,0
42,0.53377158914183509,97.861663962133306,42,0.515625,1
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
12,0.60092521257733156,337.30095525150864,24,1,0
13,0.5830951894845301,340.965903720592,26,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
41,0.35336939193881689,76.949861711908142,41,0.5161290322580645,1
12,0.66574266529860615,323.85164796430581,25,1,0
13,0.5099019513592784,349.69844062420407,26,1,0
41,0.32618949058317231,80.99388634576205,41,0.5161290322580645,1
13,0.55677643628300211,306.33796695806416,26,1,0
12,0.67811045930132219,324.04868226310424,25,1,0
12,0.59545834205182946,321.39946860729657,25,1,0
41,0.27982825117576571,74.648306524753337,41,0.5161290322580645,1
12,0.76325731466856028,360.11511362580774,24,1,0
41,0.45074801975748774,116.71834790097301,41,0.5161290322580645,1
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
41,0.12597176896623641,50.640651124427023,41,0.5161290322580645,1
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
12,0.75034618049385549,342.80037983571788,25,1,0
41,0.45074801975748774,117.71931289517433,41,0.5161290322580645,1
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
13,0.66332495807108005,336.15059776088452,26,1,0
12,0.5501196042201808,340.05849769702218,25,1,0
13,0.73993242934743708,340.20141001324492,26,1,0
41,0.12597176896623638,55.17563480721153,41,0.5161290322580645,1
40,0.17950549357115009,9.6932966528421041,40,0.5,1
13,0.84261497731763579,326.55382021957729,26,1,0
12,0.7453559924999299,307.7368354236184,24,1,0
13,0.5099019513592784,344.63103095919848,26,1,0
41,0.54194508440036926,119.14922568472494,41,0.5161290322580645,1
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
12,0.66574266529860604,336.95794060922822,25,1,0
13,0.45825756949558394,346.78300041236162,26,1,0
12,0.64009547898905073,307.38153770553987,24,1,0
13,0.55677643628300211,349.3222151538605,26,1,0
41,0.12597176896623638,53.663973579616695,41,0.5161290322580645,1
12,0.68471641217145729,309.75044575054164,25,1,0
12,0.67401307762451024,330.13676864457301,25,1,0
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
12,0.61884084296341302,345.16005360394485,25,1,0
41,0.45074801975748774,103.71780432714189,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
13,0.6403124237432849,349.66612557552668,26,1,0
12,0.74432292756478668,294.41946728211002,25,1,0
41,0.45074801975748774,106.71574757474663,41,0.5161290322580645,1
13,0.65907131632320337,308.12125758376362,26,1,0
41,0.45074801975748774,121.72429654940487,41,0.5161290322580645,1
41,0.35336939193881689,74.719156802926221,41,0.5161290322580645,1
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
41,0.27982825117576571,76.906644016369341,41,0.5161290322580645,1
12,0.54948981625845006,324.10556336629912,25,1,0
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
41,0.12597176896623638,47.617328669237331,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
42,0.44387102222943098,118.85899192293994,42,0.515625,1
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
13,0.55677643628300211,299.575615454596,26,1,0
41,0.45074801975748774,117.21881581229631,41,0.5161290322580645,1
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
42,0.44387102222943098,114.42382410773335,42,0.515625,1
41,0.45074801975748774,106.21599045582533,41,0.5161290322580645,1
12,0.65314071821004516,311.21381966623289,25,1,0
41,0.32618949058317231,78.002836536913009,41,0.5161290322580645,1
12,0.58133479037827696,333.39560821784585,25,1,0
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
12,0.60469080489873983,281.61774572839204,25,1,0
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
13,0.67082039324993692,327.11775784875999,26,1,0
13,0.58949130612757983,333.65385881179316,26,1,0
11,0.69102000732180768,344.6468781060338,22,1,0
12,0.67401307762451035,332.22736203254311,25,1,0
42,0.34798527267687634,83.098666822846056,42,0.515625,1
11,0.75788816039559559,316.58165146060264,22,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
13,0.67082039324993692,334.46898118510182,26,1,0
13,0.57227615711297986,308.96545114300403,26,1,0
12,0.59056365626303609,334.62854844154998,24,1,0
41,0.45074801975748774,117.71931289517433,41,0.5161290322580645,1
13,0.66895440801298256,336.05459377904657,26,1,0
12,0.67811045930132241,332.29383252737938,25,1,0
41,0.45074801975748774,101.72001011529834,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
42,0.44387102222943098,119.35192430764366,42,0.515625,1
11,0.66551226464616242,309.91134601292555,22,1,0
41,0.12597176896623641,51.648425276156892,41,0.5161290322580645,1
41,0.27982825117576571,81.424845489932068,41,0.5161290322580645,1
13,0.73781772816868529,354.38576350496925,26,1,0
41,0.45074801975748774,102.21939331872137,41,0.5161290322580645,1
12,0.61378440998371586,355.78189516220158,25,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
13,0.58949130612757983,336.16408195998571,26,1,0
41,0.46523242264051479,84.322440271867777,41,0.5161290322580645,1
41,0.45074801975748774,101.22067155297771,41,0.5161290322580645,1
12,0.68269061953014987,310.58772028922817,25,1,0
13,0.57227615711297986,332.1869870645146,26,1,0
12,0.79819741516332121,329.26087376378285,25,1,0
41,0.12597176896623638,46.105667441642517,41,0.5161290322580645,1
12,0.47441464150841967,337.34542166450927,25,1,0
41,0.12597176896623638,50.640651124427016,41,0.5161290322580645,1
12,0.42514459003693461,346.73981899626455,25,1,0
41,0.45074801975748774,119.22097549911014,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
13,0.49749371855330993,271.7611255772245,26,1,0
13,0.77095719725546374,315.30723013435642,26,1,0
41,0.27982825117576571,75.40102463580341,41,0.5161290322580645,1
12,0.54645321035850003,311.35835785501706,24,1,0
12,0.74478798410973179,347.03285725795547,25,1,0
12,0.58465458832914408,323.05231559472088,24,1,0
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
12,0.63649403276041172,320.66212661613685,25,1,0
41,0.45074801975748774,110.71515231969734,41,0.5161290322580645,1
41,0.35336939193881683,78.066009049974099,41,0.5161290322580645,1
42,0.17399263633843817,47.741123193217817,42,0.515625,1
41,0.45074801975748774,109.21510246124004,41,0.5161290322580645,1
12,0.72648315725677892,334.29883319650281,24,1,0
12,0.67401307762451035,340.65281246844165,25,1,0
41,0.27982825117576571,87.828592169619782,41,0.5161290322580645,1
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.45074801975748774,102.21939331872136,41,0.5161290322580645,1
41,0.45074801975748774,118.21983877910395,41,0.5161290322580645,1
13,0.79214897588774302,310.99870478026111,26,1,0
13,0.5830951894845301,328.04455109024445,26,1,0
11,0.49913419848462182,325.91182309941775,22,1,0
13,0.66895440801298267,313.28050430085813,26,1,0
12,0.82915619758884995,317.48060113771589,24,1,0
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
42,0.44387102222943098,104.08492157098212,42,0.515625,1
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
13,0.95393920141694555,333.53217142428707,26,1,0
13,0.5099019513592784,350.95991135028515,26,1,0
13,0.54256336035526764,306.78998924345626,26,1,0
13,0.67823299831252681,301.50789272422037,26,1,0
41,0.35336939193881689,74.347589038499876,41,0.5161290322580645,1
13,0.52380817099392407,291.75464756366779,26,1,0
